scope,id,ja,ko,en,source_commit
gen3,102,？？？(0x66),??? (0x66),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,103,ちいさなキノコ,작은버섯,TinyMushroom,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,104,おおきなキノコ,큰버섯,Big Mushroom,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,105,？？？(0x69),??? (0x69),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,106,しんじゅ,진주,Pearl,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,107,おおきなしんじゅ,큰진주,Big Pearl,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,108,ほしのすな,별의모래,Stardust,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,109,ほしのかけら,별의조각,Star Piece,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,110,きんのたま,금구슬,Nugget,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,111,ハートのウロコ,하트비늘,Heart Scale,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,112,？？？(0x70),??? (0x70),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,113,？？？(0x71),??? (0x71),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,114,？？？(0x72),??? (0x72),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,115,？？？(0x73),??? (0x73),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,116,？？？(0x74),??? (0x74),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,117,？？？(0x75),??? (0x75),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,118,？？？(0x76),??? (0x76),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,119,？？？(0x77),??? (0x77),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,120,？？？(0x78),??? (0x78),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,121,オレンジメール,오렌지메일,Orange Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,122,ハーバーメール,항구메일,Harbor Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,123,キラキラメール,반짝반짝메일,Glitter Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,124,メカニカルメール,메카니컬메일,Mech Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,125,ウッディメール,나무메일,Wood Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,126,クロスメール,파도메일,Wave Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,127,トレジャーメール,보배메일,Bead Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,128,シャドーメール,그림자메일,Shadow Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,129,トロピカルメール,열대메일,Tropic Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,130,ドリームメール,꿈의메일,Dream Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,131,ミラクルメール,미라클메일,Fab Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,132,レトロメール,복고풍메일,Retro Mail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,133,クラボのみ,버치열매,Cheri Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,134,カゴのみ,유루열매,Chesto Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,135,モモンのみ,복슝열매,Pecha Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,136,チーゴのみ,복분열매,Rawst Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,137,ナナシのみ,배리열매,Aspear Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,138,ヒメリのみ,과사열매,Leppa Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,139,オレンのみ,오랭열매,Oran Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,140,キーのみ,시몬열매,Persim Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,141,ラムのみ,리샘열매,Lum Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,142,オボンのみ,자뭉열매,Sitrus Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,143,フィラのみ,무화열매,Figy Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,144,ウイのみ,위키열매,Wiki Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,145,マゴのみ,마고열매,Mago Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,146,バンジのみ,아바열매,Aguav Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,147,イアのみ,파야열매,Iapapa Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,148,ズリのみ,라즈열매,Razz Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,149,ブリーのみ,블리열매,Bluk Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,150,ナナのみ,나나열매,Nanab Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,151,セシナのみ,서배열매,Wepear Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,152,パイルのみ,파인열매,Pinap Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,153,ザロクのみ,유석열매,Pomeg Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,154,ネコブのみ,시마열매,Kelpsy Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,155,タポルのみ,파비열매,Qualot Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,156,ロメのみ,로매열매,Hondew Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,157,ウブのみ,또뽀열매,Grepa Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,158,マトマのみ,토망열매,Tamato Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,159,モコシのみ,수숙열매,Cornn Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,160,ゴスのみ,고스티열매,Magost Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,161,ラブタのみ,라부탐열매,Rabuta Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,162,ノメルのみ,노멜열매,Nomel Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,163,ノワキのみ,메호키열매,Spelon Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,164,シーヤのみ,자야열매,Pamtre Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,165,カイスのみ,슈박열매,Watmel Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,166,ドリのみ,두리열매,Durin Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,167,ベリブのみ,루베열매,Belue Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,168,チイラのみ,치리열매,Liechi Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,169,リュガのみ,용아열매,Ganlon Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,170,カムラのみ,캄라열매,Salac Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,171,ヤタピのみ,야타비열매,Petaya Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,172,ズアのみ,규살열매,Apicot Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,173,サンのみ,랑사열매,Lansat Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,174,スターのみ,스타열매,Starf Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,175,ナゾのみ,의문열매,Enigma Berry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,176,？？？(0xB0),??? (0xB0),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,177,？？？(0xB1),??? (0xB1),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,178,？？？(0xB2),??? (0xB2),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,179,ひかりのこな,반짝가루,BrightPowder,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,180,しろいハーブ,하양허브,White Herb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,181,きょうせいギプス,교정깁스,Macho Brace,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,182,がくしゅうそうち,학습장치,Exp. Share,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,183,せんせいのツメ,선제공격손톱,Quick Claw,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,184,やすらぎのすず,평온의방울,Soothe Bell,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,185,メンタルハーブ,멘탈허브,Mental Herb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,186,こだわりハチマキ,구애머리띠,Choice Band,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,187,おうじゃのしるし,왕의징표석,King's Rock,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,188,ぎんのこな,은빛가루,SilverPowder,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,189,おまもりこばん,부적금화,Amulet Coin,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,190,きよめのおふだ,순결의부적,Cleanse Tag,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,191,こころのしずく,마음의물방울,Soul Dew,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,192,しんかいのキバ,심해의이빨,DeepSeaTooth,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,193,しんかいのウロコ,심해의비늘,DeepSeaScale,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,194,けむりだま,연막탄,Smoke Ball,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,195,かわらずのいし,변함없는돌,Everstone,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,196,きあいのハチマキ,기합의머리띠,Focus Band,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,197,しあわせタマゴ,행복의알,Lucky Egg,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,198,ピントレンズ,초점렌즈,Scope Lens,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,199,メタルコート,금속코트,Metal Coat,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,200,たべのこし,먹다남은음식,Leftovers,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,201,りゅうのウロコ,용의비늘,Dragon Scale,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,202,でんきだま,전기구슬,Light Ball,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,203,やわらかいすな,부드러운모래,Soft Sand,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,204,かたいいし,딱딱한돌,Hard Stone,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,205,きせきのタネ,기적의씨,Miracle Seed,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,206,くろいメガネ,검은안경,BlackGlasses,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,207,くろおび,검은띠,Black Belt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,208,じしゃく,자석,Magnet,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,209,しんぴのしずく,신비의물방울,Mystic Water,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,210,するどいくちばし,예리한부리,Sharp Beak,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,211,どくバリ,독바늘,Poison Barb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,212,とけないこおり,녹지않는얼음,NeverMeltIce,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,213,のろいのおふだ,저주의부적,Spell Tag,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,214,まがったスプーン,휘어진스푼,TwistedSpoon,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,215,もくたん,목탄,Charcoal,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,216,りゅうのキバ,용의이빨,Dragon Fang,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,217,シルクのスカーフ,실크스카프,Silk Scarf,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,218,アップグレード,업그레이드,Up-Grade,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,219,かいがらのすず,조개껍질방울,Shell Bell,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,220,うしおのおこう,바닷물향로,Sea Incense,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,221,のんきのおこう,무사태평향로,Lax Incense,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,222,ラッキーパンチ,럭키펀치,Lucky Punch,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,223,メタルパウダー,금속파우더,Metal Powder,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,224,ふといホネ,굵은뼈,Thick Club,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,225,ながねぎ,대파,Stick,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,226,？？？(0xE2),??? (0xE2),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,227,？？？(0xE3),??? (0xE3),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,228,？？？(0xE4),??? (0xE4),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,229,？？？(0xE5),??? (0xE5),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,230,？？？(0xE6),??? (0xE6),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,231,？？？(0xE7),??? (0xE7),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,232,？？？(0xE8),??? (0xE8),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,233,？？？(0xE9),??? (0xE9),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,234,？？？(0xEA),??? (0xEA),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,235,？？？(0xEB),??? (0xEB),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,236,？？？(0xEC),??? (0xEC),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,237,？？？(0xED),??? (0xED),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,238,？？？(0xEE),??? (0xEE),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,239,？？？(0xEF),??? (0xEF),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,240,？？？(0xF0),??? (0xF0),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,241,？？？(0xF1),??? (0xF1),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,242,？？？(0xF2),??? (0xF2),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,243,？？？(0xF3),??? (0xF3),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,244,？？？(0xF4),??? (0xF4),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,245,？？？(0xF5),??? (0xF5),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,246,？？？(0xF6),??? (0xF6),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,247,？？？(0xF7),??? (0xF7),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,248,？？？(0xF8),??? (0xF8),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,249,？？？(0xF9),??? (0xF9),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,250,？？？(0xFA),??? (0xFA),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,251,？？？(0xFB),??? (0xFB),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,252,？？？(0xFC),??? (0xFC),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,253,？？？(0xFD),??? (0xFD),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,254,あかいバンダナ,빨강밴드,Red Scarf,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,255,あおいバンダナ,파랑밴드,Blue Scarf,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,256,ピンクのバンダナ,분홍밴드,Pink Scarf,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,257,みどりのバンダナ,초록밴드,Green Scarf,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,258,きいろのバンダナ,노랑밴드,Yellow Scarf,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,259,マッハじてんしゃ,마하자전거,Mach Bike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,260,コインケース,동전케이스,Coin Case,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,261,ダウンジングマシン,다우징머신,Itemfinder,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,262,ボロのつりざお,낡은낚싯대,Old Rod,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,263,いいつりざお,좋은낚싯대,Good Rod,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,264,すごいつりざお,대단한낚싯대,Super Rod,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,265,ふねのチケット,승선티켓,S.S. Ticket,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,266,コンテストパス,콘테스트패스,Contest Pass,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,267,？？？(0x10B),??? (0x10B),???,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,268,ホエルコじょうろ,고래왕자물뿌리개,Wailmer Pail,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,269,デボンのにもつ,데봉화물,Devon Goods,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,270,はいぶくろ,재주머니,Soot Sack,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,271,ちかのカギ,지하열쇠,Basement Key,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,272,ダートじてんしゃ,더트자전거,Acro Bike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,273,ポロックケース,포켓몬스넥케이스,Pokéblock Case,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,274,ダイゴへのてがみ,성호에게줄편지,Letter,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,275,むげんのチケット,무한티켓,Eon Ticket,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,276,べにいろのたま,주홍구슬,Red Orb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,277,あいいろのたま,쪽빛구슬,Blue Orb,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,278,たんちき,탐지기,Scanner,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,279,ゴーゴーゴーグル,고고고글,Go-Goggles,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,280,いんせき,운석,Meteorite,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,281,１ごうしつのカギ,1호실열쇠,Rm. 1 Key,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,282,２ごうしつのカギ,2호실열쇠,Rm. 2 Key,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,283,４ごうしつのカギ,4호실열쇠,Rm. 4 Key,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,284,６ごうしつのカギ,6호실열쇠,Rm. 6 Key,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,285,そうこのカギ,창고열쇠,Storage Key,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,286,ねっこのカセキ,뿌리화석,Root Fossil,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,287,ツメのカセキ,발톱화석,Claw Fossil,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,288,デボンスコープ,데봉스코프,Devon Scope,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,289,わざマシン０１,기술머신01,TM01,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,290,わざマシン０２,기술머신02,TM02,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,291,わざマシン０３,기술머신03,TM03,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,292,わざマシン０４,기술머신04,TM04,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,293,わざマシン０５,기술머신05,TM05,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,294,わざマシン０６,기술머신06,TM06,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,295,わざマシン０７,기술머신07,TM07,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,296,わざマシン０８,기술머신08,TM08,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,297,わざマシン０９,기술머신09,TM09,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,298,わざマシン１０,기술머신10,TM10,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,299,わざマシン１１,기술머신11,TM11,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,300,わざマシン１２,기술머신12,TM12,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,301,わざマシン１３,기술머신13,TM13,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,302,わざマシン１４,기술머신14,TM14,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,303,わざマシン１５,기술머신15,TM15,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,304,わざマシン１６,기술머신16,TM16,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,305,わざマシン１７,기술머신17,TM17,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,306,わざマシン１８,기술머신18,TM18,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,307,わざマシン１９,기술머신19,TM19,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,308,わざマシン２０,기술머신20,TM20,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,309,わざマシン２１,기술머신21,TM21,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,310,わざマシン２２,기술머신22,TM22,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,311,わざマシン２３,기술머신23,TM23,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,312,わざマシン２４,기술머신24,TM24,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,313,わざマシン２５,기술머신25,TM25,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,314,わざマシン２６,기술머신26,TM26,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,315,わざマシン２７,기술머신27,TM27,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,316,わざマシン２８,기술머신28,TM28,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,317,わざマシン２９,기술머신29,TM29,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,318,わざマシン３０,기술머신30,TM30,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,319,わざマシン３１,기술머신31,TM31,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,320,わざマシン３２,기술머신32,TM32,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,321,わざマシン３３,기술머신33,TM33,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,322,わざマシン３４,기술머신34,TM34,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,323,わざマシン３５,기술머신35,TM35,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,324,わざマシン３６,기술머신36,TM36,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,325,わざマシン３７,기술머신37,TM37,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,326,わざマシン３８,기술머신38,TM38,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,327,わざマシン３９,기술머신39,TM39,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,328,わざマシン４０,기술머신40,TM40,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,329,わざマシン４１,기술머신41,TM41,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,330,わざマシン４２,기술머신42,TM42,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,331,わざマシン４３,기술머신43,TM43,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,332,わざマシン４４,기술머신44,TM44,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,333,わざマシン４５,기술머신45,TM45,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,334,わざマシン４６,기술머신46,TM46,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
gen3,335,わざマシン４７,기술머신47,TM47,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
